year          day          dechr          hour          min          sec          rh          esh          clong          clat          HGIlong          br          bt          bn          vp1r          vp1t          vp1n          crot          np1          vp1          Tp1          vaz          vel          Bx          By          Bz          sBx          sBy          sBz          nal          val          Tal          np2          vp2
   1976.0000      92.0000      12.0433      12.0000       2.0000      36.0000       0.4400      13.4000      36.6900      -5.5700     130.0728      -1.6500      -6.9400      25.9400     403.7891     -18.6184      62.3596    1639.0000      26.3400     409.0000  149510.0000      -2.6400      -8.7700       1.6500       6.9400      25.9400       0.8700       1.5100       0.9600       0.0000       0.0000       0.0000      29.8500     413.4000
   1976.0000      92.0000      12.0547      12.0000       3.0000      17.0000       0.4400      13.4000      36.6900      -5.5700     130.0795      -0.1900      -5.7400      26.6400     411.4330     -16.7406      62.5690    1639.0000      26.3300     416.5000  112676.0000      -2.3300      -8.6400       0.1900       5.7400      26.6400       1.3000       1.0500       0.7500       0.0000       0.0000       0.0000      27.1600     418.8000
   1976.0000      92.0000      12.0658      12.0000       3.0000      57.0000       0.4400      13.4000      36.6800      -5.5700     130.0761      -1.6400      -3.1500      27.8000     408.7862     -13.4180      58.7201    1639.0000      26.4600     413.2000  113147.0000      -1.8800      -8.1700       1.6400       3.1500      27.8000       0.7800       0.5800       0.6300       0.0000       0.0000       0.0000      24.2000     416.8000
   1976.0000      92.0000      12.0772      12.0000       4.0000      38.0000       0.4400      13.4000      36.6800      -5.5700     130.0828      -0.6500      -1.4500      27.5600     410.4988     -10.8210      58.5892    1639.0000      25.6100     414.8000  105549.0000      -1.5100      -8.1200       0.6500       1.4500      27.5600       0.9300       1.0600       0.9400       0.0000       0.0000       0.0000      24.1600     417.4000
   1976.0000      92.0000      12.0883      12.0000       5.0000      18.0000       0.4400      13.4000      36.6700      -5.5700     130.0794      -1.6200      -0.1300      27.5900     412.8014       1.2969      64.4219    1639.0000      27.0800     417.8000  119735.0000       0.1800      -8.8700       1.6200       0.1300      27.5900       1.4700       0.5500       0.7800       0.0000       0.0000       0.0000      24.1500     414.3000
   1976.0000      92.0000      12.0997      12.0000       5.0000      59.0000       0.4400      13.4000      36.6600      -5.5700     130.0761      -1.7200      -0.7200      27.3900     411.2802      -5.9583      62.8678    1639.0000      25.1600     416.1000  130179.0000      -0.8300      -8.6900       1.7200       0.7200      27.3900       1.7000       0.5900       0.6500       0.0000       0.0000       0.0000      23.9800     414.5000
   1976.0000      92.0000      12.1108      12.0000       6.0000      39.0000       0.4400      13.4000      36.6600      -5.5700     130.0827      -2.5600       0.1800      27.4300     402.9939      -4.3258      60.9506    1639.0000      28.3300     407.6000  112000.0000       0.0000      -8.6000       2.5600      -0.1800      27.4300       1.1000       0.4800       0.7600       0.0000       0.0000       0.0000      25.9800     410.3000
   1976.0000      92.0000      12.1222      12.0000       7.0000      20.0000       0.4400      13.4100      36.6600      -5.5700     130.0894      -1.6800       1.2800      27.3700     406.4032      -2.8373      61.8996    1639.0000      28.5500     411.1000  115288.0000      -0.4000      -8.6600       1.6800      -1.2800      27.3700       0.8400       0.6300       0.6000       0.0000       0.0000       0.0000      25.7000     419.4000
   1976.0000      92.0000      12.1333      12.0000       8.0000       0.0000       0.4400      13.4100      36.6500      -5.5700     130.0860      -1.7400       3.1300      27.5300     405.0746      -0.2121      63.3606    1639.0000      28.8400     410.0000  124916.0000      -0.0300      -8.8900       1.7400      -3.1300      27.5300       0.5100       0.4500       0.5700       0.0000       0.0000       0.0000      23.9400     414.3000
   1976.0000      92.0000      12.1447      12.0000       8.0000      41.0000       0.4400      13.4100      36.6500      -5.5700     130.0927      -1.4000       4.3500      27.4700     405.0786       5.5149      64.3815    1639.0000      25.3000     410.2000  139960.0000       0.7800      -9.0300       1.4000      -4.3500      27.4700       0.4800       0.4900       0.7300       0.0000       0.0000       0.0000      24.1200     415.0000
   1976.0000      92.0000      12.1558      12.0000       9.0000      21.0000       0.4400      13.4100      36.6400      -5.5700     130.0893      -1.8300       4.5400      27.4400     404.4492       8.1895      64.8680    1639.0000      25.2800     409.7000  125972.0000       1.1600      -9.1100       1.8300      -4.5400      27.4400       0.5300       0.3200       0.4300       0.0000       0.0000       0.0000      24.4100     412.5000
   1976.0000      92.0000      12.1672      12.0000      10.0000       2.0000       0.4400      13.4100      36.6400      -5.5700     130.0960      -1.8200       3.8800      26.7900     412.6537      10.3733      63.2386    1639.0000      25.3400     417.6000  113761.0000       1.4400      -8.7100       1.8200      -3.8800      26.7900       0.4400       0.7100       0.8300       0.0000       0.0000       0.0000      25.1200     413.9000
   1976.0000      92.0000      12.1783      12.0000      10.0000      42.0000       0.4400      13.4100      36.6300      -5.5700     130.0926      -2.3500      -3.5700      24.9700     401.4591     -30.9611      70.6360    1639.0000      29.3400     408.8000   92097.0000      -4.4100      -9.9500       2.3500       3.5700      24.9700       1.6800       3.6500       2.9700       0.0000       0.0000       0.0000      28.3500     410.5000
   1976.0000      92.0000      12.1897      12.0000      11.0000      23.0000       0.4400      13.4100      36.6300      -5.5700     130.0993      -1.4300      -5.0600      25.3200     415.9735     -12.0552      72.4050    1639.0000      26.2800     422.4000  131052.0000      -1.6600      -9.8700       1.4300       5.0600      25.3200       1.7900       2.1300       1.9400       0.0000       0.0000       0.0000      25.7900     421.3000
   1976.0000      92.0000      12.2008      12.0000      12.0000       3.0000       0.4400      13.4100      36.6200      -5.5700     130.0959      -1.3400      -9.0400      23.5600     405.9791     -32.2364      67.4210    1639.0000      29.7400     412.8000  135782.0000      -4.5400      -9.4000       1.3400       9.0400      23.5600       0.6800       0.5300       0.8600       0.0000       0.0000       0.0000      26.0600     417.7000
   1976.0000      92.0000      12.2122      12.0000      12.0000      44.0000       0.4400      13.4100      36.6200      -5.5700     130.1026      -1.6300     -10.4000      22.8300     406.1984     -27.6206      64.4112    1639.0000      28.9300     412.2000  135789.0000      -3.8900      -8.9900       1.6300      10.4000      22.8300       0.9600       0.7300       0.7700       0.0000       0.0000       0.0000      24.7800     420.8000
   1976.0000      92.0000      12.2233      12.0000      13.0000      24.0000       0.4400      13.4200      36.6100      -5.5700     130.0992      -0.0000     -13.9900      21.2500     410.4469     -35.3320      60.6133    1639.0000      26.0900     416.4000  121076.0000      -4.9200      -8.3700       0.0000      13.9900      21.2500       0.9600       1.7500       1.1900       0.0000       0.0000       0.0000      24.4000     425.0000
   1976.0000      92.0000      12.2347      12.0000      14.0000       5.0000       0.4400      13.4200      36.6100      -5.5700     130.1059      -2.7000      -8.7700      23.2700     419.9092     -32.6052      67.1972    1639.0000      23.6200     426.5000   99880.0000       0.0000       0.0000       2.7000       8.7700      23.2700       2.7700       5.3300       3.6700       0.0000       0.0000       0.0000       0.0000       0.0000
   1976.0000      92.0000      12.2458      12.0000      14.0000      45.0000       0.4400      13.4200      36.6000      -5.5700     130.1025      -6.5300      -6.0600      24.8100     393.0728     -27.2106      67.7747    1639.0000      27.3700     399.8000   88397.0000      -3.9600      -9.7600       6.5300       6.0600      24.8100       0.8900       0.3200       0.5200       0.0000       0.0000       0.0000      23.8500     405.5000
   1976.0000      92.0000      12.2572      12.0000      15.0000      26.0000       0.4400      13.4200      36.5900      -5.5700     130.0992      -6.3100      -5.3800      24.6200     393.9355     -24.8533      68.3926    1639.0000      24.5200     400.6000   75342.0000      -3.6100      -9.8300       6.3100       5.3800      24.6200       1.0000       0.6000       0.6900       0.0000       0.0000       0.0000      24.8000     407.3000
   1976.0000      92.0000      12.2683      12.0000      16.0000       6.0000       0.4400      13.4200      36.5900      -5.5600     130.1058      -5.8100      -4.2500      24.9200       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.8100       4.2500      24.9200       1.2900       2.0700       1.4400       0.0000       0.0000       0.0000      24.9100     409.5000
   1976.0000      92.0000      12.3133      12.0000      18.0000      48.0000       0.4400      13.4200      36.5700      -5.5600     130.1124      -6.4600      -1.1000      25.6700     401.6942      -6.5908      62.6248    1639.0000      27.4100     406.6000  101557.0000      -0.9400      -8.8600       6.4600       1.1000      25.6700       0.6500       0.7200       0.4400       0.0000       0.0000       0.0000      22.9100     405.7000
   1976.0000      92.0000      12.3583      12.0000      21.0000      30.0000       0.4400      13.4300      36.5500      -5.5600     130.1190      -7.4900       0.8000      25.3800     399.0099       3.4821      63.8420    1639.0000      24.6200     404.1000   94628.0000       0.5000      -9.0900       7.4900      -0.8000      25.3800       0.8600       0.7900       0.7300       0.0000       0.0000       0.0000      20.7100     403.1000
   1976.0000      92.0000      12.4033      12.0000      24.0000      12.0000       0.4400      13.4300      36.5300      -5.5600     130.1256      -8.5700       2.2700      24.3300     399.9020       9.9131      63.2861    1639.0000      26.0500     405.0000  105948.0000       1.4200      -8.9900       8.5700      -2.2700      24.3300       1.8900       1.7800       1.4900       0.0000       0.0000       0.0000      22.4200     402.7000
   1976.0000      92.0000      12.4483      12.0000      26.0000      54.0000       0.4400      13.4400      36.5100      -5.5600     130.1322     -10.0900       4.9400      23.3700       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0900      -4.9400      23.3700       1.1400       1.6500       1.3100       0.0000       0.0000       0.0000      22.7400     391.9000
   1976.0000      92.0000      12.5383      12.0000      32.0000      18.0000       0.4400      13.4500      36.4700      -5.5600     130.1454     -11.1300       4.4800      22.4200     385.9820     -20.7689      63.3677    1639.0000      21.8500     391.7000  124302.0000      -3.0800      -9.3100      11.1300      -4.4800      22.4200       0.4900       0.4000       0.6100       0.0000       0.0000       0.0000      23.2500     392.4000
   1976.0000      92.0000      12.5497      12.0000      32.0000      59.0000       0.4400      13.4500      36.4600      -5.5600     130.1421     -10.9800       4.1300      22.4200     385.5926       2.4901      52.0667    1639.0000      24.0600     389.1000  184279.0000       0.3700      -7.6900      10.9800      -4.1300      22.4200       0.5900       0.4300       0.7300       0.0000       0.0000       0.0000      23.3800     393.3000
   1976.0000      92.0000      12.5608      12.0000      33.0000      39.0000       0.4400      13.4500      36.4600      -5.5600     130.1487     -10.2700       6.5100      21.8600     389.6763       7.6863      64.1737    1639.0000      27.2000     395.0000  121213.0000       1.1300      -9.3500      10.2700      -6.5100      21.8600       0.6600       0.8600       0.9800       0.0000       0.0000       0.0000      27.8800     390.5000
   1976.0000      92.0000      12.5722      12.0000      34.0000      20.0000       0.4400      13.4500      36.4500      -5.5600     130.1454     -10.3100       5.1000      22.6200     386.3472       7.4857      56.9926    1639.0000      20.1600     390.6000  123951.0000       1.1100      -8.3900      10.3100      -5.1000      22.6200       0.7500       0.9800       1.0000       0.0000       0.0000       0.0000      23.2000     391.1000
   1976.0000      92.0000      12.5833      12.0000      35.0000       0.0000       0.4400      13.4500      36.4500      -5.5600     130.1520     -10.4000       5.2000      22.6900     391.1566       4.9157      55.4653    1639.0000      25.2500     395.1000  143972.0000       0.7200      -8.0700      10.4000      -5.2000      22.6900       0.6800       0.4300       0.6200       0.0000       0.0000       0.0000      22.5100     392.5000
   1976.0000      92.0000      12.5947      12.0000      35.0000      41.0000       0.4400      13.4500      36.4400      -5.5600     130.1487     -11.3300       5.7700      22.0400     385.1124       2.0837      49.6081    1639.0000      26.1200     388.3000  135902.0000       0.3100      -7.3400      11.3300      -5.7700      22.0400       0.7500       0.6400       0.7300       0.0000       0.0000       0.0000      22.3900     385.5000
   1976.0000      92.0000      12.6058      12.0000      36.0000      21.0000       0.4400      13.4500      36.4400      -5.5600     130.1552     -11.8600       4.6800      21.4800     389.3658       1.3591      41.7489    1639.0000      28.2500     391.6000  149643.0000       0.2000      -6.1200      11.8600      -4.6800      21.4800       0.7100       1.3800       0.8100       0.0000       0.0000       0.0000      24.6900     385.1000
   1976.0000      92.0000      12.6172      12.0000      37.0000       2.0000       0.4400      13.4600      36.4300      -5.5600     130.1520     -10.7900       2.6700      21.3800     383.9934      10.1223      45.3964    1639.0000      26.1300     386.8000  147123.0000       0.0000       0.0000      10.7900      -2.6700      21.3800       1.0900       0.6900       1.4600       0.0000       0.0000       0.0000      25.0900     387.7000
   1976.0000      92.0000      12.9250      12.0000      55.0000      30.0000       0.4400      13.4800      36.2900      -5.5600     130.1939     -12.5200       4.6600      20.0200     387.5070      19.0878      50.1140    1639.0000      23.5200     391.2000  164810.0000       2.8200      -7.3600      12.5200      -4.6600      20.0200       0.8800       0.7300       1.0500       0.0000       0.0000       0.0000      26.0900     384.9000
   1976.0000      92.0000      12.9308      12.0000      55.0000      51.0000       0.4400      13.4800      36.2900      -5.5600     130.1973     -12.2000       4.7800      20.1200       0.0000       0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.2000      -4.7800      20.1200       0.9100       1.4800       1.5600       0.0000       0.0000       0.0000      26.0800     384.9000
   1976.0000      92.0000      12.9364      12.0000      56.0000      11.0000       0.4400      13.4900      36.2900      -5.5600     130.2006     -11.8800       5.4400      19.9400     379.2358       2.8462      55.5965    1639.0000      26.9300     383.3000  135808.0000       0.4300      -8.3400      11.8800      -5.4400      19.9400       0.9500       1.4600       1.4900       0.0000       0.0000       0.0000      24.3400     379.7000
   1976.0000      92.0000      12.9478      12.0000      56.0000      52.0000       0.4400      13.4900      36.2800      -5.5600     130.1973     -11.9800       1.2400      19.8400     375.1910       4.0601      56.2099    1639.0000      24.8900     379.4000  195320.0000       0.6200      -8.5200      11.9800      -1.2400      19.8400       1.5800       2.0000       2.0700       0.0000       0.0000       0.0000      22.6000     384.2000
   1976.0000      92.0000      12.9592      12.0000      57.0000      33.0000       0.4400      13.4900      36.2800      -5.5600     130.2041     -12.5500       0.0900      19.4900     375.1736     -17.1021      54.5210    1639.0000      25.3300     379.5000  154701.0000      -2.6100      -8.2600      12.5500      -0.0900      19.4900       1.2700       1.1900       1.1300       0.0000       0.0000       0.0000      24.1800     389.7000
   1976.0000      92.0000      12.9703      12.0000      58.0000      13.0000       0.4400      13.4900      36.2700      -5.5600     130.2006     -12.4800       2.3000      19.4700     378.3360      -6.7360      49.3465    1639.0000      24.7900     381.6000  191818.0000      -1.0200      -7.4300      12.4800      -2.3000      19.4700       0.6700       0.9100       0.9000       0.0000       0.0000       0.0000      23.3300     382.1000
   1976.0000      92.0000      12.9817      12.0000      58.0000      54.0000       0.4400      13.4900      36.2700      -5.5600     130.2074     -12.3500       0.5600      19.7100     376.9413       5.8557      54.4590    1639.0000      27.5400     380.9000  196798.0000       0.8900      -8.2200      12.3500      -0.5600      19.7100       0.5900       0.5300       0.7300       0.0000       0.0000       0.0000      21.3500     381.7000
   1976.0000      92.0000      12.9928      12.0000      59.0000      34.0000       0.4400      13.4900      36.2600      -5.5600     130.2039     -12.0100       3.1700      19.4500     378.5327     -12.6895      54.1732    1639.0000      25.0600     382.6000  173003.0000      -1.9200      -8.1400      12.0100      -3.1700      19.4500       1.7800       1.6600       1.4000       0.0000       0.0000       0.0000      22.1100     381.5000
   1976.0000      92.0000      13.0042      13.0000       0.0000      15.0000       0.4400      13.4900      36.2600      -5.5600     130.2107     -11.3600       6.3800      19.5200     380.6440      -2.3253      57.7040    1639.0000      27.8300     385.0000  190181.0000      -0.3500      -8.6200      11.3600      -6.3800      19.5200       1.3000       0.6100       1.1000       0.0000       0.0000       0.0000      24.7500     382.3000
   1976.0000      92.0000      13.0153      13.0000       0.0000      55.0000       0.4400      13.4900      36.2500      -5.5600     130.2072     -10.1000       4.3200      20.3200     374.5549       6.7995      41.4242    1639.0000      27.0500     376.9000  158996.0000       1.0400      -6.3100      10.1000      -4.3200      20.3200       0.9000       1.3600       1.4400       0.0000       0.0000       0.0000      22.6600     380.6000
   1976.0000      92.0000      13.0267      13.0000       1.0000      36.0000       0.4400      13.4900      36.2500      -5.5600     130.2140     -10.1400       4.2400      20.7600     387.8885     -12.5965      59.3173    1639.0000      24.8400     392.6000  168387.0000      -1.8600      -8.6900      10.1400      -4.2400      20.7600       0.6400       0.4200       0.6800       0.0000       0.0000       0.0000      21.9500     388.8000
   1976.0000      92.0000      13.0378      13.0000       2.0000      16.0000       0.4400      13.5000      36.2400      -5.5600     130.2105     -10.8300       3.6600      20.3200     387.5583       2.5704      57.4383    1639.0000      26.2500     391.8000  145063.0000       0.3800      -8.4300      10.8300      -3.6600      20.3200       1.0700       0.9300       0.8600       0.0000       0.0000       0.0000      21.6900     383.8000
   1976.0000      92.0000      13.0492      13.0000       2.0000      57.0000       0.4400      13.5000      36.2400      -5.5600     130.2173     -10.3300       2.7700      20.6400     382.4436      -5.4070      52.7336    1639.0000      25.8300     386.1000  140843.0000      -0.8100      -7.8500      10.3300      -2.7700      20.6400       0.6200       1.0500       0.7900       0.0000       0.0000       0.0000      22.3500     385.7000
   1976.0000      92.0000      13.0603      13.0000       3.0000      37.0000       0.4400      13.5000      36.2300      -5.5600     130.2138      -7.7600      -2.5700      20.8500     382.9524     -11.1651      56.0953    1639.0000      26.5700     387.2000  135025.0000      -1.6700      -8.3300       7.7600       2.5700      20.8500       1.8400       2.2600       1.1400       0.0000       0.0000       0.0000      22.6100     388.2000
   1976.0000      92.0000      13.0717      13.0000       4.0000      18.0000       0.4400      13.5000      36.2300      -5.5600     130.2206      -7.3000      -6.0700      19.7700     377.8128     -22.9756      61.0342    1639.0000      25.2100     383.4000  140752.0000      -3.4800      -9.1600       7.3000       6.0700      19.7700       1.4200       1.5000       1.3300       0.0000       0.0000       0.0000      20.3400     385.7000
   1976.0000      92.0000      13.0828      13.0000       4.0000      58.0000       0.4400      13.5000      36.2200      -5.5600     130.2171      -5.3400      -4.3300      20.6200     385.0153     -16.2042      62.5521    1639.0000      25.0100     390.4000  147441.0000      -2.4100      -9.2200       5.3400       4.3300      20.6200       1.1700       0.8200       1.2100       0.0000       0.0000       0.0000      21.4000     387.7000
   1976.0000      92.0000      13.0942      13.0000       5.0000      39.0000       0.4400      13.5000      36.2200      -5.5600     130.2239      -4.2300      -4.0500      21.8800     379.4608     -18.0940      67.2587    1639.0000      23.4300     385.8000  150745.0000      -2.7300     -10.0400       4.2300       4.0500      21.8800       1.3900       0.5900       0.9300       0.0000       0.0000       0.0000      21.5800     394.5000
   1976.0000      92.0000      13.1053      13.0000       6.0000      19.0000       0.4400      13.5000      36.2100      -5.5600     130.2204      -3.5000      -4.8200      21.9600     375.8031     -27.3994      64.6108    1639.0000      25.0900     382.3000  108203.0000      -4.1700      -9.7300       3.5000       4.8200      21.9600       0.7700       0.6400       0.4000       0.0000       0.0000       0.0000      22.9200     393.8000
   1976.0000      92.0000      13.1167      13.0000       7.0000       0.0000       0.4400      13.5000      36.2100      -5.5600     130.2272      -5.9000      -5.5700      19.9800     382.9678     -21.2101      67.2170    1639.0000      24.3100     389.4000  116382.0000      -3.1700      -9.9400       5.9000       5.5700      19.9800       1.4300       1.3900       1.6100       0.0000       0.0000       0.0000      20.7200     388.7000
   1976.0000      92.0000      13.1278      13.0000       7.0000      40.0000       0.4400      13.5000      36.2000      -5.5600     130.2237      -3.5800      -5.6300      20.7000     381.8065     -21.8811      56.6092    1639.0000      28.6600     386.6000  123269.0000      -3.2800      -8.4200       3.5800       5.6300      20.7000       1.7300       1.2300       1.1400       0.0000       0.0000       0.0000      21.3100     388.7000
   1976.0000      92.0000      13.1392      13.0000       8.0000      21.0000       0.4400      13.5100      36.2000      -5.5600     130.2305      -3.5800      -7.4500      20.2900     386.4498     -26.8877      61.9102    1639.0000      22.4000     392.3000  124049.0000      -3.9800      -9.0800       3.5800       7.4500      20.2900       0.8100       1.6500       1.5300       0.0000       0.0000       0.0000      21.8600     395.3000
   1976.0000      92.0000      13.1503      13.0000       9.0000       1.0000       0.4400      13.5100      36.1900      -5.5600     130.2270      -3.9200     -10.6200      17.9300     383.0637     -44.1187      53.5745    1639.0000      23.5700     389.3000  129672.0000      -6.5700      -7.9100       3.9200      10.6200      17.9300       2.4800       2.4600       2.2800       0.0000       0.0000       0.0000      23.8200     396.7000
   1976.0000      92.0000      13.1617      13.0000       9.0000      42.0000       0.4400      13.5100      36.1900      -5.5600     130.2338     -13.0200      -1.0300      18.5600     383.3417     -45.7107      53.1579    1639.0000      22.1100     389.7000  144128.0000      -6.8000      -7.8400      13.0200       1.0300      18.5600       1.5600       2.2700       2.4500       0.0000       0.0000       0.0000      25.1600     406.4000
   1976.0000      92.0000      13.1728      13.0000      10.0000      22.0000       0.4400      13.5100      36.1800      -5.5500     130.2303     -11.7900       1.7200      18.3700     392.5033     -36.9643      46.7312    1639.0000      21.7800     397.0000  102908.0000      -5.3800      -6.7600      11.7900      -1.7200      18.3700       1.8200       3.7400       3.7400       0.0000       0.0000       0.0000      20.3900     393.2000
   1976.0000      92.0000      13.1842      13.0000      11.0000       3.0000       0.4400      13.5100      36.1800      -5.5500     130.2371     -12.8200       8.4600      16.6100     381.8192     -10.7319      48.9992    1639.0000      27.3200     385.1000  166623.0000      -1.6100      -7.3100      12.8200      -8.4600      16.6100       1.7800       2.7300       2.2500       0.0000       0.0000       0.0000      24.6100     394.0000
   1976.0000      92.0000      13.1953      13.0000      11.0000      43.0000       0.4400      13.5100      36.1700      -5.5500     130.2336     -10.9700       9.4900      17.5600     379.2751      32.0486      31.1595    1639.0000      26.2600     381.9000  246360.0000       4.8300      -4.6800      10.9700      -9.4900      17.5600       1.1500       1.6900       1.7100       0.0000       0.0000       0.0000      21.8400     372.4000
   1976.0000      92.0000      13.2067      13.0000      12.0000      24.0000       0.4400      13.5100      36.1700      -5.5500     130.2403      -9.7800       7.9500      18.5500     377.1267      16.5976      41.8089    1639.0000      23.5700     379.8000  150163.0000       2.5200      -6.3200       9.7800      -7.9500      18.5500       1.7300       1.0100       1.2800       0.0000       0.0000       0.0000      21.6400     379.6000
   1976.0000      92.0000      13.2178      13.0000      13.0000       4.0000       0.4400      13.5100      36.1600      -5.5500     130.2369      -7.7500       5.8500      19.9500     385.7647      15.0893      50.8943    1639.0000      22.4000     389.4000  167731.0000       2.2400      -7.5100       7.7500      -5.8500      19.9500       1.3100       2.3500       1.7600       0.0000       0.0000       0.0000      20.2200     390.0000
   1976.0000      92.0000      13.2292      13.0000      13.0000      45.0000       0.4400      13.5100      36.1600      -5.5500     130.2436      -9.9700      -2.7800      18.3000     385.6332      13.5340      52.3089    1639.0000      24.2400     389.4000  171129.0000       2.0100      -7.7200       9.9700       2.7800      18.3000       2.2400       1.5000       2.4100       0.0000       0.0000       0.0000      21.4900     388.4000
   1976.0000      92.0000      13.2403      13.0000      14.0000      25.0000       0.4400      13.5200      36.1500      -5.5500     130.2402      -9.1900      -3.3100      17.9800     374.7054      -2.1582      63.1759    1639.0000      19.9700     380.0000  197490.0000      -0.3300      -9.5700       9.1900       3.3100      17.9800       1.3400       1.4700       1.9400       0.0000       0.0000       0.0000      22.2700     377.6000
   1976.0000      92.0000      13.2517      13.0000      15.0000       6.0000       0.4400      13.5200      36.1500      -5.5500     130.2469      -7.0700      -7.0900      18.0200     378.2780     -13.1437      56.5006    1639.0000      27.5000     382.7000  170226.0000      -1.9900      -8.4900       7.0700       7.0900      18.0200       1.4700       1.5900       1.7600       0.0000       0.0000       0.0000      21.1900     384.3000
   1976.0000      92.0000      13.2628      13.0000      15.0000      46.0000       0.4400      13.5200      36.1400      -5.5500     130.2435     -12.7100      -4.4800      14.2700     388.0013     -28.1526      65.5187    1639.0000      26.3800     394.5000  147366.0000      -4.1500      -9.5600      12.7100       4.4800      14.2700       2.4000       1.8000       2.7400       0.0000       0.0000       0.0000      25.8200     391.0000
   1976.0000      92.0000      13.2742      13.0000      16.0000      27.0000       0.4400      13.5200      36.1400      -5.5500     130.2502       3.3900      -1.9700      18.2100     361.2514     -23.2345      55.9755    1639.0000      26.7700     366.3000  183600.0000      -3.6800      -8.7900      -3.3900       1.9700      18.2100       4.2200       1.1600       1.5400       0.0000       0.0000       0.0000      25.2100     374.4000
   1976.0000      92.0000      13.2853      13.0000      17.0000       7.0000       0.4400      13.5200      36.1300      -5.5500     130.2468       4.0500       1.9500      18.7700     406.6492     -11.9270      71.7341    1639.0000      31.3000     413.1000  151544.0000      -1.6800     -10.0000      -4.0500      -1.9500      18.7700       2.0400       3.7800       3.4300       0.0000       0.0000       0.0000      26.6400     420.8000
   1976.0000      92.0000      13.2908      13.0000      17.0000      27.0000       0.4400      13.5200      36.1300      -5.5500     130.2501       2.4900       4.2800      19.0800     389.7425      -6.0205      69.2916    1639.0000      26.9300     395.9000  167598.0000       0.0000       0.0000      -2.4900      -4.2800      19.0800       1.9300       0.6700       3.1500       0.0000       0.0000       0.0000      26.7500     376.2000
   1976.0000      92.0000      13.3133      13.0000      18.0000      48.0000       0.4400      13.5200      36.1200      -5.5500     130.2534       8.1300      -0.3200      19.7800     414.3978      -0.6509      74.2634    1639.0000      28.0200     421.0000  129396.0000      -0.0900     -10.1600      -8.1300       0.3200      19.7800       0.9200       0.5200       1.2100       0.0000       0.0000       0.0000      23.1800     422.5000
   1976.0000      92.0000      13.3358      13.0000      20.0000       9.0000       0.4400      13.5300      36.1100      -5.5500     130.2567       4.0900      -0.0100      20.7000     400.0691       1.5362      91.0410    1639.0000      24.9700     410.3000  104425.0000       0.2200     -12.8200      -4.0900       0.0100      20.7000       1.8400       2.2000       1.5300       0.0000       0.0000       0.0000      20.3800     408.1000
   1976.0000      92.0000      13.3583      13.0000      21.0000      30.0000       0.4400      13.5300      36.1000      -5.5500     130.2600       2.1600      -4.0700      20.1500     402.7887     -10.5474      95.5449    1639.0000      26.9800     414.1000  121232.0000      -1.5000     -13.3400      -2.1600       4.0700      20.1500       1.1700       1.4900       1.8600       0.0000       0.0000       0.0000      22.6300     413.7000
   1976.0000      92.0000      13.3808      13.0000      22.0000      51.0000       0.4400      13.5300      36.0900      -5.5500     130.2633       3.4500       0.0700      20.2600     390.1428      -3.5409     115.8667    1639.0000      26.5300     407.0000  108651.0000      -0.5200     -16.5400      -3.4500      -0.0700      20.2600       1.5900       1.1400       0.8600       0.0000       0.0000       0.0000      23.1700     408.4000
   1976.0000      92.0000      13.4033      13.0000      24.0000      12.0000       0.4400      13.5300      36.0800      -5.5500     130.2666      -0.0400      -1.2500      21.6100     388.4043      -2.3727     126.2025    1639.0000      27.8400     408.4000  116292.0000      -0.3500     -18.0000       0.0400       1.2500      21.6100       2.3000       1.0400       1.3800       0.6000     419.2000  313151.0000      23.4700     407.5000
   1976.0000      92.0000      13.4258      13.0000      25.0000      33.0000       0.4400      13.5300      36.0700      -5.5500     130.2699      -2.5000      -2.1600      21.7300     389.0559     -10.2557      92.3596    1639.0000      25.8200     400.0000  113157.0000      -1.5100     -13.3500       2.5000       2.1600      21.7300       0.8900       0.3900       0.6700       0.0000       0.0000       0.0000      22.3700     399.8000
   1976.0000      92.0000      13.4483      13.0000      26.0000      54.0000       0.4400      13.5400      36.0600      -5.5500     130.2732      -6.5600       1.3000      18.3900       0.0000      -0.0000       0.0000    1639.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6.5600      -1.3000      18.3900       1.6000       1.4100       2.1200       0.0000       0.0000       0.0000      26.9300     390.1000
   1976.0000      92.0000      13.4708      13.0000      28.0000      15.0000       0.4400      13.5400      36.0500      -5.5500     130.2765      -4.5100      -7.4000      36.7000     510.6375     -41.2643      69.5391    1639.0000      61.7300     517.0000  305995.0000      -4.6200      -7.7300       4.5100       7.4000      36.7000       2.2600       3.5100      11.8400       0.0000       0.0000       0.0000      50.2800     530.1000
   1976.0000      92.0000      13.5047      13.0000      30.0000      17.0000       0.4400      13.5400      36.0300      -5.5500     130.2765      -0.2400     -11.1100      46.0400     513.6110     -59.1543      63.5720    1639.0000      53.2900     520.9000  381450.0000      -6.5700      -7.0100       0.2400      11.1100      46.0400       3.5900       2.8600       3.2400       0.0000       0.0000       0.0000      46.5600     524.7000
