,helios_number,year,day,hour,minute,second,data_number,B_xse,B_yse,B_zse,B,dechr,delta T
311,2,76,92,0,31,36,8,23.03,-0.22,-4.55,23.49,0.526666667,0.001666667
312,2,76,92,0,31,42,8,22.84,-0.41,-5.02,23.41,0.528333333,0.001666667
313,2,76,92,0,31,48,8,22.62,-0.54,-5.62,23.33,0.53,0.001666667
314,2,76,92,0,31,54,8,22.98,-1.13,-3.89,23.36,0.531666667,0.001666667
315,2,76,92,0,32,0,8,22.5,0.08,-6.48,23.42,0.533333333,0.001666667
316,2,76,92,0,32,6,8,23.1,0.87,-5.12,23.69,0.535,0.001666667
317,2,76,92,0,32,12,8,22.71,-0.41,-4.79,23.25,0.536666667,0.001666667
318,2,76,92,0,32,18,8,23.17,0.3,-3.48,23.46,0.538333333,0.001666667
319,2,76,92,0,32,24,8,23.3,-0.59,-2.07,23.41,0.54,0.001666667
320,2,76,92,0,32,30,8,22.55,-1.99,-4.71,23.15,0.541666667,0.001666667
321,2,76,92,0,32,36,8,21.84,-3.77,-7.38,23.37,0.543333333,0.001666667
322,2,76,92,0,32,42,8,21.62,-4.34,-7.81,23.41,0.545,0.001666667
323,2,76,92,0,32,48,8,21.39,-5.55,-7.57,23.37,0.546666667,0.001666667
324,2,76,92,0,32,54,8,21.02,-5.82,-8.3,23.36,0.548333333,0.001666667
325,2,76,92,0,33,0,8,22.15,-3.91,-7.14,23.8,0.55,0.001666667
326,2,76,92,0,33,6,8,23.39,-0.73,-5.08,23.97,0.551666667,0.001666667
327,2,76,92,0,33,12,8,23.2,-1.63,-5.63,23.93,0.553333333,0.001666667
328,2,76,92,0,33,18,8,23.28,0.03,-4.94,23.81,0.555,0.001666667
329,2,76,92,0,33,24,8,23.49,-0.88,-3.79,23.82,0.556666667,0.001666667
330,2,76,92,0,33,30,8,23.36,-0.53,-3.67,23.67,0.558333333,0.001666667
331,2,76,92,0,33,36,8,23.32,-0.3,-3.55,23.61,0.56,0.001666667
332,2,76,92,0,33,42,8,23.2,-0.22,-4.07,23.58,0.561666667,0.001666667
333,2,76,92,0,33,48,8,23.67,-0.22,-2.13,23.79,0.563333333,0.001666667
334,2,76,92,0,33,54,8,23.72,0.04,-3.35,23.98,0.565,0.001666667
335,2,76,92,0,34,0,8,23.73,-0.51,-3.64,24.03,0.566666667,0.001666667
336,2,76,92,0,34,6,8,23.56,-0.62,-2.46,23.71,0.568333333,0.001666667
337,2,76,92,0,34,12,8,23.34,-1.96,-2.41,23.6,0.57,0.001666667
338,2,76,92,0,34,18,8,23.49,-2.09,-3.73,23.89,0.571666667,0.001666667
339,2,76,92,0,34,24,8,23.59,-2.37,-4.02,24.07,0.573333333,0.001666667
340,2,76,92,0,34,30,8,23.49,-1.86,-5,24.1,0.575,0.001666667
341,2,76,92,0,34,36,8,23.41,-1.94,-4.9,24.01,0.576666667,0.001666667
342,2,76,92,0,34,42,8,23.21,-2.5,-5,23.88,0.578333333,0.001666667
343,2,76,92,0,34,48,8,23.38,-2.16,-4.59,23.93,0.58,0.001666667
344,2,76,92,0,34,54,8,22.7,-4.11,-6.08,23.88,0.581666667,0.001666667
345,2,76,92,0,35,0,8,23.45,-2.8,-4.33,24.02,0.583333333,0.001666667
346,2,76,92,0,35,6,8,23.75,-1.72,-3.17,24.04,0.585,0.001666667
347,2,76,92,0,35,12,8,23.34,-3.35,-4.11,23.95,0.586666667,0.001666667
348,2,76,92,0,35,18,8,23.6,-3.14,-3.68,24.12,0.588333333,0.001666667
349,2,76,92,0,35,24,8,23.55,-2.53,-3.37,23.94,0.59,0.001666667
350,2,76,92,0,35,30,8,23.3,-2.88,-3.83,23.8,0.591666667,0.001666667
351,2,76,92,0,35,36,8,23.19,-3.28,-4,23.76,0.593333333,0.001666667
352,2,76,92,0,35,42,8,22.97,-3.18,-3.96,23.53,0.595,0.001666667
353,2,76,92,0,35,48,8,22.94,-3.29,-3.28,23.41,0.596666667,0.001666667
354,2,76,92,0,35,54,8,22.69,-3.34,-3.55,23.21,0.598333333,0.001666667
355,2,76,92,0,36,0,8,22.47,-4.04,-3.74,23.15,0.6,0.001666667
356,2,76,92,0,36,6,8,22.57,-4.16,-3.43,23.21,0.601666667,0.001666667
357,2,76,92,0,36,12,8,22.84,-3.09,-3.48,23.32,0.603333333,0.001666667
358,2,76,92,0,36,18,8,22.84,-2.8,-3.26,23.25,0.605,0.001666667
359,2,76,92,0,36,24,8,23.05,-1.72,-2.57,23.26,0.606666667,0.001666667
360,2,76,92,0,36,30,8,22.77,-2.28,-3.47,23.15,0.608333333,0.001666667
361,2,76,92,0,36,36,8,22.7,-2.18,-3.49,23.08,0.61,0.001666667
362,2,76,92,0,36,42,8,22.54,-2.51,-3.88,23.02,0.611666667,0.001666667
363,2,76,92,0,36,48,8,22.65,-3.23,-3.9,23.21,0.613333333,0.001666667
364,2,76,92,0,36,54,8,22.56,-3.05,-3.97,23.12,0.615,0.001666667
365,2,76,92,0,37,0,8,22.51,-2.72,-3.71,22.98,0.616666667,0.001666667
366,2,76,92,0,37,6,8,22.48,-2.9,-3.63,22.96,0.618333333,0.001666667
367,2,76,92,0,37,12,8,22.4,-3.42,-3.3,22.91,0.62,0.001666667
368,2,76,92,0,37,18,8,22.13,-3.67,-3.28,22.68,0.621666667,0.001666667
369,2,76,92,0,37,24,8,22,-3.55,-3.13,22.51,0.623333333,0.001666667
370,2,76,92,0,37,30,8,22.26,-2.81,-2.62,22.61,0.625,0.001666667
371,2,76,92,0,37,36,8,21.9,-3.87,-3.25,22.48,0.626666667,0.001666667
372,2,76,92,0,37,42,8,21.91,-3.95,-3.03,22.47,0.628333333,0.001666667
373,2,76,92,0,37,48,8,22.11,-3.39,-3.08,22.59,0.63,0.001666667
374,2,76,92,0,37,54,8,21.91,-3.73,-3.42,22.49,0.631666667,0.001666667
375,2,76,92,0,38,0,8,21.94,-3.76,-3.49,22.54,0.633333333,0.001666667
376,2,76,92,0,38,6,8,21.96,-3.65,-3.28,22.51,0.635,0.001666667
377,2,76,92,0,38,12,8,21.96,-3.66,-3.45,22.54,0.636666667,0.001666667
378,2,76,92,0,38,18,8,21.68,-4.47,-2.68,22.31,0.638333333,0.001666667
379,2,76,92,0,38,24,8,21.59,-5.13,-2.66,22.36,0.64,0.001666667
380,2,76,92,0,38,30,8,21.86,-4.27,-2.59,22.44,0.641666667,0.001666667
381,2,76,92,0,38,36,8,21.53,-5.66,-0.98,22.32,0.643333333,0.001666667
382,2,76,92,0,38,42,8,21.47,-5.97,-1.44,22.38,0.645,0.001666667
383,2,76,92,0,38,48,8,21.41,-5.36,-2.83,22.26,0.646666667,0.001666667
384,2,76,92,0,38,54,8,21.55,-5.03,-2.18,22.25,0.648333333,0.001666667
385,2,76,92,0,39,0,8,21.7,-4.73,-1.56,22.27,0.65,0.001666667
386,2,76,92,0,39,6,8,21.54,-4.69,-1.68,22.12,0.651666667,0.001666667
387,2,76,92,0,39,12,8,21.28,-5.2,-1.96,22.01,0.653333333,0.001666667
388,2,76,92,0,39,18,8,21.23,-6.32,-1.8,22.23,0.655,0.001666667
389,2,76,92,0,39,24,8,21.31,-5.7,-1.84,22.16,0.656666667,0.001666667
390,2,76,92,0,39,30,8,21.26,-5.41,-2.03,22.05,0.658333333,0.001666667
391,2,76,92,0,39,36,8,21.39,-5.81,-1.19,22.2,0.66,0.001666667
392,2,76,92,0,39,42,8,21.34,-5.75,-2.31,22.23,0.661666667,0.001666667
393,2,76,92,0,39,48,8,21.25,-5.95,-2.8,22.27,0.663333333,0.001666667
394,2,76,92,0,39,54,8,21.14,-5.99,-2.75,22.17,0.665,0.001666667
395,2,76,92,0,40,0,8,21.03,-7.61,-1.91,22.45,0.666666667,0.001666667
396,2,76,92,0,40,6,8,20.96,-6.45,-3.8,22.3,0.668333333,0.001666667
397,2,76,92,0,40,12,8,20.49,-7,-4.69,22.17,0.67,0.001666667
398,2,76,92,0,40,18,8,20.72,-6.79,-2.91,22.02,0.671666667,0.001666667
399,2,76,92,0,40,24,8,20.66,-6.88,-1.33,21.86,0.673333333,0.001666667
400,2,76,92,0,40,30,8,20.73,-6.7,1.02,21.83,0.675,0.001666667
401,2,76,92,0,40,36,8,20.77,-6.75,0.01,21.85,0.676666667,0.001666667
402,2,76,92,0,40,42,8,20.51,-7.35,-0.25,21.8,0.678333333,0.001666667
403,2,76,92,0,40,48,8,19.82,-9.18,0.23,21.87,0.68,0.001666667
404,2,76,92,0,40,54,8,20.3,-8.24,3.01,22.13,0.681666667,0.001666667
405,2,76,92,0,41,0,8,20.04,-7.9,3.68,21.86,0.683333333,0.001666667
406,2,76,92,0,41,6,8,19.83,-8.99,2.81,21.97,0.685,0.001666667
407,2,76,92,0,41,12,8,19.81,-9.02,2.33,21.94,0.686666667,0.001666667
408,2,76,92,0,41,18,8,19.66,-8.78,2.33,21.78,0.688333333,0.001666667
409,2,76,92,0,41,24,8,19.9,-7.83,4.06,21.8,0.69,0.001666667
410,2,76,92,0,41,30,8,20.28,-7.62,1.92,21.8,0.691666667,0.001666667
411,2,76,92,0,41,36,8,20.06,-8.38,0.72,21.79,0.693333333,0.001666667
412,2,76,92,0,41,42,8,19.65,-8.79,3.63,21.84,0.695,0.001666667
413,2,76,92,0,41,48,8,19.72,-8.95,4.3,22.09,0.696666667,0.001666667
414,2,76,92,0,41,54,8,19.58,-9.13,4.08,22,0.698333333,0.001666667
415,2,76,92,0,42,0,8,19.94,-8.95,3.94,22.23,0.7,0.001666667
416,2,76,92,0,42,6,8,19.82,-9.37,2.96,22.14,0.701666667,0.001666667
417,2,76,92,0,42,12,8,19.71,-8.66,4.77,22.08,0.703333333,0.001666667
418,2,76,92,0,42,18,8,19.67,-8.48,5.08,22.02,0.705,0.001666667
419,2,76,92,0,42,24,8,19.86,-8.6,4.48,22.12,0.706666667,0.001666667
420,2,76,92,0,42,30,8,19.91,-9.15,2.56,22.09,0.708333333,0.001666667
421,2,76,92,0,42,36,8,19.88,-8.74,3.76,22.07,0.71,0.001666667
422,2,76,92,0,42,42,8,19.69,-9.58,2.87,22.11,0.711666667,0.001666667
423,2,76,92,0,42,48,8,19.45,-9.72,3.33,22.01,0.713333333,0.001666667
424,2,76,92,0,42,54,8,19.26,-10.34,3.23,22.13,0.715,0.001666667
425,2,76,92,0,43,0,8,19.7,-9.89,2.25,22.18,0.716666667,0.001666667
426,2,76,92,0,43,6,8,20.33,-8.66,0.33,22.11,0.718333333,0.001666667
427,2,76,92,0,43,12,8,20.65,-7.9,-0.23,22.12,0.72,0.001666667
428,2,76,92,0,43,18,8,20.49,-7.92,0.54,21.98,0.721666667,0.001666667
429,2,76,92,0,43,24,8,19.94,-9.2,1.58,22.03,0.723333333,0.001666667
430,2,76,92,0,43,30,8,19.96,-9.19,1.93,22.08,0.725,0.001666667
431,2,76,92,0,43,36,8,20.05,-8.87,1.62,22.01,0.726666667,0.001666667
432,2,76,92,0,43,42,8,20.14,-8.65,0.92,21.95,0.728333333,0.001666667
433,2,76,92,0,43,48,8,20.12,-8.78,1.21,21.99,0.73,0.001666667
434,2,76,92,0,43,54,8,20.34,-8.29,1.08,22,0.731666667,0.001666667
435,2,76,92,0,44,0,8,20.55,-7.96,0.13,22.05,0.733333333,0.001666667
436,2,76,92,0,44,6,8,20.37,-8.14,0.12,21.94,0.735,0.001666667
437,2,76,92,0,44,12,8,20.52,-8.36,0.27,22.16,0.736666667,0.001666667
438,2,76,92,0,44,18,8,20.36,-8.53,0.32,22.09,0.738333333,0.001666667
439,2,76,92,0,44,24,8,20.52,-8.33,0.03,22.16,0.74,0.001666667
440,2,76,92,0,44,30,8,20.46,-8.36,0.61,22.12,0.741666667,0.001666667
441,2,76,92,0,44,36,8,20.33,-8.3,-0.28,21.97,0.743333333,0.001666667
442,2,76,92,0,44,42,8,20.74,-7.46,0.34,22.05,0.745,0.001666667
443,2,76,92,0,44,48,8,20.27,-8.27,1.5,22.02,0.746666667,0.001666667
444,2,76,92,0,44,54,8,20.16,-8.56,1.31,21.96,0.748333333,0.001666667
445,2,76,92,0,45,0,8,19.83,-9.13,1.21,21.89,0.75,0.001666667
446,2,76,92,0,45,6,8,20.31,-8.58,0.01,22.08,0.751666667,0.001666667
447,2,76,92,0,45,12,8,19.81,-9.49,-0.85,21.99,0.753333333,0.001666667
448,2,76,92,0,45,18,8,19.52,-9.96,0.43,21.94,0.755,0.001666667
449,2,76,92,0,45,24,8,19.56,-9.46,1.97,21.83,0.756666667,0.001666667
450,2,76,92,0,45,30,8,19.62,-9.11,2.25,21.77,0.758333333,0.001666667
451,2,76,92,0,45,36,8,20.56,-6.27,0.87,21.57,0.76,0.001666667
452,2,76,92,0,45,42,8,19.26,-9.17,1.6,21.55,0.761666667,0.001666667
453,2,76,92,0,45,48,8,19.13,-10.58,2.01,22,0.763333333,0.001666667
454,2,76,92,0,45,54,8,19.57,-10.1,0.51,22.04,0.765,0.001666667
455,2,76,92,0,46,0,8,19.8,-9.4,-1.52,21.99,0.766666667,0.001666667
456,2,76,92,0,46,6,8,19.87,-9.17,-2.24,22.02,0.768333333,0.001666667
457,2,76,92,0,46,12,8,19.87,-9,-1.79,21.89,0.77,0.001666667
458,2,76,92,0,46,18,8,20.12,-8.68,-1.48,21.98,0.771666667,0.001666667
459,2,76,92,0,46,24,8,19.16,-10.17,-3.14,21.93,0.773333333,0.001666667
460,2,76,92,0,46,30,8,18.98,-10.19,-2.46,21.72,0.775,0.001666667
461,2,76,92,0,46,36,8,19.17,-10.19,-2.68,21.89,0.776666667,0.001666667
462,2,76,92,0,46,42,8,19.79,-9.05,-2.71,21.94,0.778333333,0.001666667
463,2,76,92,0,46,48,8,19.72,-8.98,-2.49,21.82,0.78,0.001666667
464,2,76,92,0,46,54,8,19.48,-8.86,-3.23,21.67,0.781666667,0.001666667
465,2,76,92,0,47,0,8,19.51,-9.17,-1.51,21.63,0.783333333,0.001666667
466,2,76,92,0,47,6,8,19.82,-8.76,0.56,21.71,0.785,0.001666667
467,2,76,92,0,47,12,8,19.98,-8.58,0.17,21.78,0.786666667,0.001666667
468,2,76,92,0,47,18,8,19.33,-9.47,2.7,21.72,0.788333333,0.001666667
469,2,76,92,0,47,24,8,19.37,-9.7,2.22,21.8,0.79,0.001666667
470,2,76,92,0,47,30,8,19.4,-9.95,0.35,21.83,0.791666667,0.001666667
471,2,76,92,0,47,36,8,19.51,-9.68,0.83,21.8,0.793333333,0.001666667
472,2,76,92,0,47,42,8,19.57,-9.39,-1.4,21.77,0.795,0.001666667
473,2,76,92,0,47,48,8,19.68,-9.65,-2.34,22.05,0.796666667,0.001666667
474,2,76,92,0,47,54,8,19.93,-8.79,-1.25,21.89,0.798333333,0.001666667
475,2,76,92,0,48,0,8,20.34,-7.96,-0.17,21.85,0.8,0.001666667
476,2,76,92,0,48,6,8,20.38,-7.62,0.79,21.78,0.801666667,0.001666667
477,2,76,92,0,48,12,8,20.77,-6.41,-0.1,21.77,0.803333333,0.001666667
478,2,76,92,0,48,18,8,21.11,-4.84,0.52,21.7,0.805,0.001666667
479,2,76,92,0,48,24,8,20.23,-7.7,1.45,21.75,0.806666667,0.001666667
480,2,76,92,0,48,30,8,19.1,-9.87,-0.22,21.51,0.808333333,0.001666667
481,2,76,92,0,48,36,8,19.52,-8.82,0.2,21.46,0.81,0.001666667
482,2,76,92,0,48,42,8,19.76,-8.53,0.16,21.53,0.811666667,0.001666667
483,2,76,92,0,48,48,8,20.09,-6.88,2.31,21.38,0.813333333,0.001666667
484,2,76,92,0,48,54,8,20.26,-6.99,1.38,21.51,0.815,0.001666667
485,2,76,92,0,49,0,8,20.13,-7.7,1,21.6,0.816666667,0.001666667
486,2,76,92,0,49,6,8,19.76,-8.86,0.27,21.7,0.818333333,0.001666667
487,2,76,92,0,49,12,8,20.35,-7.42,1.23,21.73,0.82,0.001666667
488,2,76,92,0,49,18,8,19.9,-8.54,-0.59,21.72,0.821666667,0.001666667
489,2,76,92,0,49,24,8,18.87,-10.73,-1.41,21.77,0.823333333,0.001666667
490,2,76,92,0,49,30,8,19.8,-9.19,-0.15,21.86,0.825,0.001666667
491,2,76,92,0,49,36,8,19.22,-10.41,-1.91,22,0.826666667,0.001666667
492,2,76,92,0,49,42,8,19.21,-10.14,-2.13,21.85,0.828333333,0.001666667
493,2,76,92,0,49,48,8,19.28,-10.08,-1.75,21.89,0.83,0.001666667
494,2,76,92,0,49,54,8,19.34,-9.93,-1.86,21.85,0.831666667,0.001666667
495,2,76,92,0,50,0,8,19.46,-9.44,-1.74,21.75,0.833333333,0.001666667
496,2,76,92,0,50,6,8,18.98,-10.53,-2.36,21.86,0.835,0.001666667
497,2,76,92,0,50,12,8,18.41,-11.09,-3.25,21.75,0.836666667,0.001666667
498,2,76,92,0,50,18,8,18.83,-9.73,-5.19,21.84,0.838333333,0.001666667
499,2,76,92,0,50,24,8,18.2,-10.67,-4.6,21.67,0.84,0.001666667
500,2,76,92,0,50,30,8,19.45,-10.19,-0.08,22.02,0.841666667,0.001666667
501,2,76,92,0,50,36,8,18.73,-10.73,-2.5,21.74,0.843333333,0.001666667
502,2,76,92,0,50,42,8,19.41,-10.48,0.43,22.08,0.845,0.001666667
503,2,76,92,0,50,48,8,19.16,-10.23,-1.44,21.78,0.846666667,0.001666667
504,2,76,92,0,50,54,8,19.37,-9.41,-1.04,21.57,0.848333333,0.001666667
505,2,76,92,0,51,0,8,19.07,-9.96,-1.4,21.57,0.85,0.001666667
506,2,76,92,0,51,6,8,18.66,-10.24,-2.45,21.44,0.851666667,0.001666667
507,2,76,92,0,51,12,8,18.66,-10.37,-2.77,21.53,0.853333333,0.001666667
508,2,76,92,0,51,18,8,19.05,-9.87,-2.24,21.58,0.855,0.001666667
509,2,76,92,0,51,24,8,19.11,-9.75,-2.05,21.56,0.856666667,0.001666667
510,2,76,92,0,51,30,8,19.27,-9.33,-1.64,21.48,0.858333333,0.001666667
511,2,76,92,0,51,36,8,19.35,-9.38,-1.74,21.58,0.86,0.001666667
512,2,76,92,0,51,42,8,19.45,-9.18,-1.82,21.59,0.861666667,0.001666667
513,2,76,92,0,51,48,8,19.73,-8.39,-1.67,21.52,0.863333333,0.001666667
514,2,76,92,0,51,54,8,19.28,-9.03,-2.61,21.46,0.865,0.001666667
515,2,76,92,0,52,0,8,19.62,-8.77,-1.84,21.59,0.866666667,0.001666667
516,2,76,92,0,52,6,8,19.6,-9.06,-2.68,21.77,0.868333333,0.001666667
517,2,76,92,0,52,12,8,19.43,-9.86,-1.72,21.89,0.87,0.001666667
518,2,76,92,0,52,18,8,18.54,-11.49,-2.87,22.01,0.871666667,0.001666667
519,2,76,92,0,52,24,8,19.21,-9.84,-2.47,21.78,0.873333333,0.001666667
520,2,76,92,0,52,30,8,20.59,-7.34,-0.3,21.88,0.875,0.001666667
521,2,76,92,0,52,36,8,20.27,-8.2,-1.31,21.92,0.876666667,0.001666667
522,2,76,92,0,52,42,8,20.23,-7.85,-2.67,21.89,0.878333333,0.001666667
523,2,76,92,0,52,48,8,19.04,-9.39,-4.02,21.62,0.88,0.001666667
524,2,76,92,0,52,54,8,18.87,-10.25,-2.57,21.64,0.881666667,0.001666667
525,2,76,92,0,53,0,8,19.19,-9.3,-3.77,21.68,0.883333333,0.001666667
526,2,76,92,0,53,6,8,19.48,-8.35,0.6,21.46,0.885,0.001666667
527,2,76,92,0,53,12,8,19.75,-8.53,1.13,21.57,0.886666667,0.001666667
528,2,76,92,0,53,18,8,19.87,-7.79,1.75,21.42,0.888333333,0.001666667
529,2,76,92,0,53,24,8,19.78,-7.96,-0.2,21.38,0.89,0.001666667
530,2,76,92,0,53,30,8,19.61,-8.27,-1.25,21.33,0.891666667,0.001666667
531,2,76,92,0,53,36,8,19.38,-8.93,-1.08,21.37,0.893333333,0.001666667
532,2,76,92,0,53,42,8,19.62,-8.48,-1.2,21.42,0.895,0.001666667
533,2,76,92,0,53,48,8,19.52,-8.57,-1.76,21.4,0.896666667,0.001666667
534,2,76,92,0,53,54,8,19.53,-8.3,-2.72,21.41,0.898333333,0.001666667
535,2,76,92,0,54,0,8,19.26,-8.46,-3.3,21.3,0.9,0.001666667
536,2,76,92,0,54,6,8,19.57,-7.93,-2.36,21.28,0.901666667,0.001666667
537,2,76,92,0,54,12,8,20.07,-7.59,-1.38,21.51,0.903333333,0.001666667
538,2,76,92,0,54,18,8,20.36,-7.32,-2.03,21.74,0.905,0.001666667
539,2,76,92,0,54,24,8,20.96,-6.8,-1.79,22.12,0.906666667,0.001666667
540,2,76,92,0,54,30,8,20.88,-7.35,-1.94,22.23,0.908333333,0.001666667
541,2,76,92,0,54,36,8,20.96,-6.69,-2.2,22.12,0.91,0.001666667
542,2,76,92,0,54,42,8,20.5,-7.43,-2.32,21.95,0.911666667,0.001666667
543,2,76,92,0,54,48,8,20.63,-7.04,-1.93,21.9,0.913333333,0.001666667
544,2,76,92,0,54,54,8,20.42,-7.28,-2.17,21.81,0.915,0.001666667
545,2,76,92,0,55,0,8,20.3,-7.97,-1.86,21.9,0.916666667,0.001666667
546,2,76,92,0,55,6,8,19.6,-7.43,-5.73,21.76,0.918333333,0.001666667
547,2,76,92,0,55,12,8,19.42,-8.03,-5.72,21.79,0.92,0.001666667
548,2,76,92,0,55,18,8,19.53,-8.41,-3.83,21.66,0.921666667,0.001666667
549,2,76,92,0,55,24,8,19.73,-8.69,-3.08,21.79,0.923333333,0.001666667
550,2,76,92,0,55,30,8,19.76,-8.92,-1.11,21.72,0.925,0.001666667
551,2,76,92,0,55,36,8,19.69,-9.45,-0.65,21.88,0.926666667,0.001666667
552,2,76,92,0,55,42,8,19.96,-8.26,-3.24,21.87,0.928333333,0.001666667
553,2,76,92,0,55,48,8,20.08,-7.47,-3.07,21.66,0.93,0.001666667
554,2,76,92,0,55,54,8,20.08,-7.33,-3.98,21.76,0.931666667,0.001666667
555,2,76,92,0,56,0,8,19.53,-7.89,-4.8,21.62,0.933333333,0.001666667
556,2,76,92,0,56,6,8,19.46,-8.01,-4.82,21.61,0.935,0.001666667
557,2,76,92,0,56,12,8,19.63,-7.24,-5.04,21.54,0.936666667,0.001666667
558,2,76,92,0,56,18,8,18.87,-8.07,-6.12,21.42,0.938333333,0.001666667
559,2,76,92,0,56,24,8,19.2,-7.77,-5.35,21.42,0.94,0.001666667
560,2,76,92,0,56,30,8,19.83,-6.33,-5.29,21.48,0.941666667,0.001666667
561,2,76,92,0,56,36,8,19.87,-6.23,-4.86,21.4,0.943333333,0.001666667
562,2,76,92,0,56,42,8,20.11,-6.75,-3.18,21.46,0.945,0.001666667
563,2,76,92,0,56,48,8,19.74,-8.17,-3.3,21.63,0.946666667,0.001666667
564,2,76,92,0,56,54,8,20.1,-6.59,-4.38,21.6,0.948333333,0.001666667
565,2,76,92,0,57,0,8,20.27,-5.81,-4.31,21.54,0.95,0.001666667
566,2,76,92,0,57,6,8,20.42,-5.74,-4.41,21.68,0.951666667,0.001666667
567,2,76,92,0,57,12,8,20.67,-4.73,-4.46,21.68,0.953333333,0.001666667
568,2,76,92,0,57,18,8,20.52,-4.77,-4.36,21.53,0.955,0.001666667
569,2,76,92,0,57,24,8,19.97,-5.89,-5.03,21.44,0.956666667,0.001666667
570,2,76,92,0,57,30,8,19.72,-6.6,-5.56,21.54,0.958333333,0.001666667
571,2,76,92,0,57,36,8,19.75,-6.49,-5.56,21.53,0.96,0.001666667
572,2,76,92,0,57,42,8,19.45,-6.78,-6.02,21.48,0.961666667,0.001666667
573,2,76,92,0,57,48,8,19.69,-6.78,-5.48,21.54,0.963333333,0.001666667
574,2,76,92,0,57,54,8,19.85,-6.59,-5.05,21.53,0.965,0.001666667
575,2,76,92,0,58,0,8,19.67,-7.31,-4.83,21.54,0.966666667,0.001666667
576,2,76,92,0,58,6,8,19.86,-6.88,-4.91,21.59,0.968333333,0.001666667
577,2,76,92,0,58,12,8,19.81,-6.77,-5.05,21.54,0.97,0.001666667
578,2,76,92,0,58,18,8,19.71,-6.64,-5.18,21.45,0.971666667,0.001666667
579,2,76,92,0,58,24,8,19.74,-6.46,-6.07,21.65,0.973333333,0.001666667
580,2,76,92,0,58,30,8,19.91,-6.92,-5.39,21.77,0.975,0.001666667
581,2,76,92,0,58,36,8,20.57,-4.35,-5.2,21.71,0.976666667,0.001666667
582,2,76,92,0,58,42,8,20.83,-2.44,-4.47,21.45,0.978333333,0.001666667
583,2,76,92,0,58,48,8,20.85,-2.54,-4.53,21.5,0.98,0.001666667
584,2,76,92,0,58,54,8,21,-2.28,-4.13,21.53,0.981666667,0.001666667
585,2,76,92,0,59,0,8,20.87,-2.59,-4.4,21.51,0.983333333,0.001666667
586,2,76,92,0,59,6,8,20.89,-2.91,-4.71,21.62,0.985,0.001666667
587,2,76,92,0,59,12,8,20.65,-3.37,-5.48,21.64,0.986666667,0.001666667
588,2,76,92,0,59,18,8,20.74,-4.8,-3.91,21.66,0.988333333,0.001666667
589,2,76,92,0,59,24,8,20.7,-5.32,-3.22,21.64,0.99,0.001666667
590,2,76,92,0,59,30,8,20.56,-6.4,-2.48,21.7,0.991666667,0.001666667
591,2,76,92,0,59,36,8,20.59,-5.99,-2.51,21.6,0.993333333,0.001666667
592,2,76,92,0,59,42,8,20.2,-6.72,-3.88,21.65,0.995,0.001666667
593,2,76,92,0,59,48,8,20.16,-7.12,-3.9,21.74,0.996666667,0.001666667
594,2,76,92,0,59,54,8,20.4,-5.78,-4.36,21.67,0.998333333,0.001666667
595,2,76,92,1,0,0,8,20.59,-4.28,-4.96,21.62,1,0.001666667
596,2,76,92,1,0,6,8,21.06,-0.9,-4.96,21.69,1.001666667,0.001666667
597,2,76,92,1,0,12,8,20.86,0.83,-5.29,21.55,1.003333333,0.001666667
598,2,76,92,1,0,18,8,20.68,-1.53,-5.53,21.59,1.005,0.001666667
599,2,76,92,1,0,24,8,20.85,0.06,-5.72,21.67,1.006666667,0.001666667
600,2,76,92,1,0,30,8,20.57,1.76,-6.29,21.6,1.008333333,0.001666667
601,2,76,92,1,0,36,8,20.75,0.94,-6.03,21.64,1.01,0.001666667
602,2,76,92,1,0,42,8,20.45,1.55,-7.05,21.74,1.011666667,0.001666667
603,2,76,92,1,0,48,8,20.25,1.08,-7.73,21.71,1.013333333,0.001666667
604,2,76,92,1,0,54,8,20.36,0.69,-7.42,21.7,1.015,0.001666667
605,2,76,92,1,1,0,8,20.44,0.64,-6.91,21.59,1.016666667,0.001666667
606,2,76,92,1,1,6,8,19.81,0.11,-8.07,21.42,1.018333333,0.001666667
607,2,76,92,1,1,12,8,19.55,-0.08,-8.98,21.53,1.02,0.001666667
608,2,76,92,1,1,18,8,19.63,-0.16,-9.14,21.67,1.021666667,0.001666667
609,2,76,92,1,1,24,8,19.87,-0.27,-8.71,21.71,1.023333333,0.001666667
610,2,76,92,1,1,30,8,20.07,0.57,-8.08,21.71,1.025,0.001666667
611,2,76,92,1,1,36,8,20.3,1.2,-7.97,21.85,1.026666667,0.001666667
612,2,76,92,1,1,42,8,20.44,1.25,-7.59,21.85,1.028333333,0.001666667
613,2,76,92,1,1,48,8,20.35,1.11,-7.57,21.76,1.03,0.001666667
614,2,76,92,1,1,54,8,20.24,0.79,-7.47,21.6,1.031666667,0.001666667
615,2,76,92,1,2,0,8,20.36,-0.01,-7.33,21.66,1.033333333,0.001666667
616,2,76,92,1,2,6,8,20.06,0.44,-7.96,21.6,1.035,0.001666667
617,2,76,92,1,2,12,8,19.75,1.39,-8.46,21.54,1.036666667,0.001666667
618,2,76,92,1,2,18,8,20.17,-0.84,-7.72,21.63,1.038333333,0.001666667
619,2,76,92,1,2,24,8,20.17,-0.28,-7.94,21.7,1.04,0.001666667
620,2,76,92,1,2,30,8,19.9,1.01,-8.95,21.86,1.041666667,0.001666667
